item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	business-price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5
Royal Robbins Men's Global Traveler Stretch Pant, Everglade, 32/32		0513P7R4KTK	royal-robins-pants-32-32	59.99		2015-05-13 13:01:08 PDT		y	1			11				B005BYC4CW			1			B005BYC4CW				AMAZON_NA												
Royal Robbins Men's Backcountry Short  (Everglade, X-Large) [Sports Apparel]		0513P7R54OK	royal-robins-shorts-XL	71.49		2015-05-13 13:01:16 PDT		y	1			11				B004GEC23O			1			B004GEC23O				AMAZON_NA												
Royal Robbins Men's Backcountry Short  (Everglade, XX-Large) [Sports Apparel]		0513P7R5LT8	royal-robins-shorts-XXL	42.08		2015-05-13 13:01:24 PDT		y	1			11				B004GEC23Y			1			B004GEC23Y				AMAZON_NA												
Rachael Ray Stoneware 3-1/2-Quart Covered Rectangle Lasagna Casserole, Green		0227PQ3Q218	rr-rectangle-casserole-green	74.98		2015-02-27 12:03:40 PST		y	1			11				B0093JWL60			1			B0093JWL60				AMAZON_NA												
Ryobi P713 ONE+ 18-Volt Lithium-Ion Cordless Hand Vacuum (Tool Only) [Kitchen]		0619P1SWX5Q	ryobi-p713	109.99		2015-06-19 14:02:37 PDT		y	1			11				B00UETYK4E			1			B00UETYK4E				AMAZON_NA												
Ryobi P742 ONE+ 18v Compact Cordless Radio with Bluetooth [Misc.]		0522PMEJF6Q	ryobi-radio	69.94		2015-05-22 11:43:53 PDT		y	1			11				B00XDBI280			1			B00XDBI280				AMAZON_NA												
Ryobi P712 18-Volt ONE+ .16 Gal. Cordless Dry Hand Vacuum		0424PBSRF2K	ryobi-vacuum-P712	68.24		2015-04-24 14:58:56 PDT		y	1			11				B00DTW6D0C			1			B00DTW6D0C				AMAZON_NA												
Samsung HW-H600 4.2 Channel Sound Stand with Dual Built-In Subwoofers (2014 M...		0424PBSPLQW	samsung-soundstage	296		2015-04-24 14:58:08 PDT		y	1			11				B00IN2WIPW			1			B00IN2WIPW				AMAZON_NA												
Scrubbing Bubbles Fresh Brush Heavy Duty 8 count (2 Pack) [Health and Beauty]		0522PMELCA8	scrubbing-bubbles-max-2-pack	16.46		2015-05-22 11:44:33 PDT		y	1			11				B004RSQDMA			1			B004RSQDMA				AMAZON_NA												
Seventh Generation Touch of Cloth Disposable Diapers Size Newborn (Up to 10 L...		0515PAVPWDQ	seventh-gen-newborn	18.79		2015-05-15 14:31:42 PDT		y	1			11				B00P02243E			1			B00P02243E				AMAZON_NA												
Seventh Generation Touch of Cloth Disposable Diapers Size 1 (8-14lbs) 32 Count		0515PAVPUPQ	seventh-gen-size-1	20.02		2015-05-15 14:31:39 PDT		y	1			11				B00P01UEIC			1			B00P01UEIC				AMAZON_NA												
Shea Moisture Superfruit Complex 10-in-1 Renewal System Hair & Scalp Serum 2 ...		0609PIUL2VE	shea-moisture-10-in-1-hair-serum	15.5		2015-06-09 11:43:44 PDT		y	1			11				B00TG8GJ84			1			B00TG8GJ84				AMAZON_NA												
Shea Moisture Coconut Hibiscus Curl Enhancing Smoothie, 12 Oz (Pack of 2)		0609PIULC4Q	shea-moisture-coco-hib-curl-2-pack	30.85		2015-06-09 11:43:46 PDT		y	1			11				B00JCF80KG			1			B00JCF80KG				AMAZON_NA												
Shea Moisture Superfruit Complex 10-in-1 Renewal System Shampoo & Conditioner		0622P5SMB9K	sheamoist-10-1-superfruit-sham-cond-13oz	29.98		2015-06-22 13:19:39 PDT		y	1			11				B00MWB53Z2			1			B00MWB53Z2				AMAZON_NA												
OshKosh B'Gosh Motion Sandal (Toddler/Little Kid),Navy/Red,10 M US Toddler		0622P5TZI1W	shoe-Oshkosh-navy/red-sandal-10T	29.49		2015-06-22 13:57:21 PDT		y	1			11				B00FF2VEFI			1			B00FF2VEFI				AMAZON_NA												
Under Armour Men's UA Scorpio Running Shoes 10.5 Steel [Shoes]		0622P5TZXK8	shoe-Under-Armour-Scoropio-10.5	124.99		2015-06-22 13:57:28 PDT		y	1			11				B00T5LYI80			1			B00T5LYI80				AMAZON_NA												
Aerosoles Womens A2 by Aerosoles Rock Solid Natural Flat 8 B (M) [Shoes]		0622P5TZQAK	shoe-aerosole-a2-natural-W8	49.99		2015-06-22 13:57:25 PDT		y	1			11				B006QYPOCI			1			B006QYPOCI				AMAZON_NA												
Aerosoles Women's A2 by Aerosoles Rock Solid Natural Flat 9.5 B (M) [Shoes]		0622P5TZLIW	shoe-aerosoles-a2-natural-W9.5	49.99		2015-06-22 13:57:23 PDT		y	1			11				B006QYPOKU			1			B006QYPOKU				AMAZON_NA												
Crocs Women's Sanrah T-Strap Sandal,Khaki/Oyster,4 M US [Shoes]		0622P5U77T2	shoe-croc-sanrah-khaki-W4	30.99		2015-06-22 13:59:28 PDT		y	1			11				B005D6BJ3I			1			B005D6BJ3I				AMAZON_NA												
crocs Women's 10386 Patricia Wedge Sandal,Charcoal,4 M US [Shoes]		0622P5U7QCK	shoe-crocs-sanrah-mulberry-W4	41.07		2015-06-22 13:59:37 PDT		y	1			11				B00ANJJCNY			1			B00ANJJCNY				AMAZON_NA												
crocs Women's 10386 Patricia Wedge Sandal,Mulberry/Charcoal,5 M US [Shoes]		0622P5TYGJW	shoe-crocs-sanrah-mulberry-W5	43.99		2015-06-22 13:57:00 PDT		y	1			11				B00ANJJDCO			1			B00ANJJDCO				AMAZON_NA												
Crocs Women's Sanrah T-Strap Sandal,Raspberry/Oyster,10 M US [Shoes]		0622P5U6Z9K	shoe-crocs-sanrah-rasberry-W10	38.99		2015-06-22 13:59:26 PDT		y	1			11				B005D6BLQ8			1			B005D6BLQ8				AMAZON_NA												
Margaritaville Anchor Mg1301j Tan (11.5 Medium) [Apparel]		0622P5U0MYE	shoe-margaritaville-brown-M11.5	66.99		2015-06-22 13:57:40 PDT		y	1			11				B00TV2WYBQ			1			B00TV2WYBQ				AMAZON_NA												
Margaritaville Footwear Men's Anchor Lace Oxford, Brown, 12 M US [Apparel]		0622P5U0JPQ	shoe-margaritaville-brown-M12	52.99		2015-06-22 13:57:39 PDT		y	1			11				B00SL5DUZS			1			B00SL5DUZS				AMAZON_NA												
Nike Men's Free 5.0+ Lt Crimson/Blk/Gym Rd/Smmt Wht Running Shoe 13 Men US		0525PQ34838	shoe-nike-5.0-crimson-M13	80.36		2015-05-25 16:13:55 PDT		y	1			11				B00D8J6H5C			1			B00D8J6H5C				AMAZON_NA												
Nike Dart 10 Women's Running Shoes 7.5 B - Medium  Black/Ice Blue/Silver/Viol...		0622P5U0DJ8	shoe-nike-Dart-10-W7.5	99.99		2015-06-22 13:57:35 PDT		y	1			11				B0098TIY6G			1			B0098TIY6G				AMAZON_NA												
NIKE Free Trainer 5.0 Men's Training Shoe, Black/Silver, US11 [Shoes]		0525PQ348JW	shoe-nike-free-trainer-gray-M11	104.75		2015-05-25 16:13:58 PDT		y	1			11				B00JEI7H1Y			1			B00JEI7H1Y				AMAZON_NA												
NIKE Free Trainer 5.0 Men's Training Shoe, Black/Silver, US11.5 [Shoes]		0525PQ348VK	shoe-nike-free-trainer-gray-M11.5	109.84		2015-05-25 16:14:01 PDT		y	1			11				B00JEI7I5O			1			B00JEI7I5O				AMAZON_NA												
Nike Golf women's Lunar Empress Golf Shoe,Turbo Green/Light Lucid Green,7.5 M US		0525PQ347SE	shoe-nike-golf-lunar-green-W7.5	90.44		2015-05-25 16:13:53 PDT		y	1			11				B00EOXTOE2			1			B00EOXTOE2				AMAZON_NA												
Nike Golf women's Lunar Empress Golf Shoe,Turbo Green/Light Lucid Green,8.5 M US		0525PQ347FW	shoe-nike-golf-lunar-green-W8.5	82.89		2015-05-25 16:13:51 PDT		y	1			11				B00EOXTOG0			1			B00EOXTOG0				AMAZON_NA												
Nike Men's Air Griffey Max II Black/Black/Hyper Jade Training Shoe 10 Men US		0525PQ349EQ	shoe-nike-griffey-max-black-M10	120.55		2015-05-25 16:14:05 PDT		y	1			11				B009LOS3QY			1			B009LOS3QY				AMAZON_NA												
Nike Mens Air Max Tailwind 6 Black/Rflct Silver/Drk Gry/Vlt Running Shoe 12 ...		0525PQ3473E	shoe-nike-tailwind-black/silver-M12	112.55		2015-05-25 16:13:48 PDT		y	1			11				B00C40SMDG			1			B00C40SMDG				AMAZON_NA												
PUMA Men's Carson Runner Glitch Sneaker, Black/High Risk Red, 8.5 M US [Apparel]		0525PQ3466W	shoe-puma-carson-red-M8.5	64.09		2015-05-25 16:13:42 PDT		y	1			11				B00LV8G9BY			1			B00LV8G9BY				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,10 M US [Shoes]		0525PPPZGD8	shoe-puma-drift-cat-black/white-M10	68.73		2015-05-25 09:46:37 PDT		y	1			11				B00GV3R83W			1			B00GV3R83W				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,11 M US [Shoes]		0525PPPYY7W	shoe-puma-drift-cat-black/white-M11	69.23		2015-05-25 09:46:22 PDT		y	1			11				B00GV3R8NM			1			B00GV3R8NM				AMAZON_NA												
PUMA Men's Future Cat S1 Graphic Pack Shoe,White/White/Crimson,8 M US [Shoes]		0525PPPYOB8	shoe-puma-future-cat-white/crimson-M8	93.49		2015-05-25 09:46:14 PDT		y	1			11				B00GV3YVGO			1			B00GV3YVGO				AMAZON_NA												
PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,6 B US [Shoes]		0608PF0BGAE	shoe-puma-tazon-5-white-fush-W6	80.39		2015-06-08 10:27:31 PDT		y	1			11				B00GWGAGDM			1			B00GWGAGDM				AMAZON_NA												
Reebok Women's Royal Lumina Fashion Sneaker,Black/Black/Black/Reebok Royal,8 ...		0622P5U07L2	shoe-reebok-royal-lumina-blk-W8	34.99		2015-06-22 13:57:32 PDT		y	1			11				B00BKW4Y7C			1			B00BKW4Y7C				AMAZON_NA												
Teva Women's Original Universal Sandal,Mykonos Blue,8 M US [Apparel]		0608PF0BA9Q	shoe-teva-original-mykonos-blue-W8	54.99		2015-06-08 10:27:22 PDT		y	1			11				B00APPFVE0			1			B00APPFVE0				AMAZON_NA												
Teva Women's Surge Event Waterproof Hiking Shoe,Grey,6 M US [Shoes]		0608PF0BYTW	shoe-teva-surge-event-grey-pink-W6	87.99		2015-06-08 10:28:05 PDT		y	1			11				B00H41MEW0			1			B00H41MEW0				AMAZON_NA												
Teva Women's Surge Event Waterproof Hiking Shoe,Grey,7 M US [Shoes]		0608PF0B2XK	shoe-teva-surge-event-grey-pink-W7	87.99		2015-06-08 10:27:08 PDT		y	1			11				B00H41MH1S			1			B00H41MH1S				AMAZON_NA												
Under Armour Men's UA Scorpio Running Shoes 9.5 Steel [Shoes]		0622P5U01H2	shoe-under-armour-scorpio-M9.5	134.99		2015-06-22 13:57:30 PDT		y	1			11				B00T5LY57Y			1			B00T5LY57Y				AMAZON_NA												
crocs Keeley Petal Charm PS Sandal (Toddler/Little Kid/Big Kid),Navy/Carnatio...		0610PMPUETQ	shoe_crocs-baby-sandal-G4	29.69		2015-06-10 10:45:44 PDT		y	1			11				B00E5AXHMO			1			B00E5AXHMO				AMAZON_NA												
Crocs Unisex Classic Clog, Pearl Pink, Women's 7 US M / Men's 5 US M [Shoes]		0610PMPSREK	shoe_crocs-clog-pink-W7M5	39.92		2015-06-10 10:44:02 PDT		y	1			11				B00HB55QUQ			1			B00HB55QUQ				AMAZON_NA												
Crocs Unisex Classic Clog, Pearl Pink, Women's 8 US M / Men's 6 US M [Shoes]		0610PMPSOT8	shoe_crocs-clog-pink-W8M6	40		2015-06-10 10:43:59 PDT		y	1			11				B00HB55QWO			1			B00HB55QWO				AMAZON_NA												
Easy Spirit Women's Riptide Clog,Light Natural/Multi Fabric,7.5 M US [Shoes]		0610PMPSSQ2	shoe_easy-spirit-riptide-natural-W7.5	82.49		2015-06-10 10:44:06 PDT		y	1			11				B006MJA8PK			1			B006MJA8PK				AMAZON_NA												
Native Kids Jefferson Junior Sneaker (Little Kid),Pylon Orange,2 M US Little Kid		0610PMPSKRE	shoe_native-jefferson-orange-G2	37.39		2015-06-10 10:43:54 PDT		y	1			11				B00EU97SVG			1			B00EU97SVG				AMAZON_NA												
Native Jefferson Slip-On, Pomegranate Purple, 3 M US Big Kid [Apparel]		0610PMPSITE	shoe_native-jefferson-pom/purple-G3	37.39		2015-06-10 10:43:50 PDT		y	1			11				B00IGN77KO			1			B00IGN77KO				AMAZON_NA												
Sam Edelman Women's Adora Platform Sandal,Leopard,10 M US [Shoes]		0610PMPUCF2	shoe_sam-edelman-leopard-W10	169.98		2015-06-10 10:45:39 PDT		y	1			11				B00GNM5RG6			1			B00GNM5RG6				AMAZON_NA												
Shopkins Season 2 Bundle: 2 Blind Shopping baskets with 2 Shopkins each (2 ba...		0515PAVPXB2	shopkins-2-baskets	15.47		2015-05-15 14:31:44 PDT		y	1			11				B00RQ40VJS			1			B00RQ40VJS				AMAZON_NA												
Bundle - 3 Items: Shopkins Season 2 - (1) S2 12 Pack, S2 5 Pack and (2) S2 Ba...		0515PAVPXGW	shopkins-bundle-4-items	36.75		2015-05-15 14:31:44 PDT		y	1			11				B00QGBG9SO			1			B00QGBG9SO				AMAZON_NA												
Simple Pure Soap for Sensitive Skin Twin Pack, Pack of 2 (4 Bars)		0624P99A2YQ	simple-soap-twin-pack-2pack-4bars	15.99		2015-06-24 13:58:29 PDT		y	1			11				B00CVB2JOG			1			B00CVB2JOG				AMAZON_NA												
Skechers Women's Synergy Free Play Fashion Sneaker (7 B(M) US, Black/Teal)		0504PSIC08W	skechers-synergy-7	46.98		2015-05-04 15:17:26 PDT		y	1			11				B00WA78EPO			1			B00WA78EPO				AMAZON_NA												
Skechers Women's Synergy Free Play Fashion Sneaker,Grey/Hot Pink,7 M US		0504PSIBY52	skechers-synergy-pink-7	46.7		2015-05-04 15:17:16 PDT		y	1			11				B00EZNYU6I			1			B00EZNYU6I				AMAZON_NA												
Skinnygirl Stevia Extract (Liquid Sweetener for Hot & Cold Beverages) Pack of...		0624P99AOOE	skinny-girl-stevia-vanilla-3-pack	21.95		2015-06-24 13:58:59 PDT		y	1			11				B00E9H1JPK			1			B00E9H1JPK				AMAZON_NA												
Skinnygirl Stevia Extract with Vanilla Liquid Sweetener, 1.68 Fl Oz [Misc.]		0624P99AHI2	skinny-girl-stevia-vanilla-single	5.69		2015-06-24 13:58:48 PDT		y	1			11				B00O62UXW8			1			B00O62UXW8				AMAZON_NA												
Skinny Girl Tangerine Pink Grapefruit Water Enhancer [Health and Beauty]		0624P99AF7K	skinny-girl-tangerine-pink-grapefruit	9.45		2015-06-24 13:58:45 PDT		y	1			11				B00R60CHIA			1			B00R60CHIA				AMAZON_NA												
Slugterra 6" Plush Figure - Doc [Toy]		0522PMEOH78	slugetera-doc-plush	16.75		2015-05-22 11:46:05 PDT		y	1			11				B00J8PDX7U			1			B00J8PDX7U				AMAZON_NA												
SLUGTERRA Entry Blaster and Slug Ammo-Eli's Blaster [Toy]		0522PMEP1R8	slugterra-blaster	28.99		2015-05-22 11:46:26 PDT		y	1			11				B00FS41PAM			1			B00FS41PAM				AMAZON_NA												
Slugterra 6" Plush Figure - Burpy [Toy]		0522PMEOKUW	slugterra-burpy	22.64		2015-05-22 11:46:09 PDT		y	1			11				B00J8PAW9W			1			B00J8PAW9W				AMAZON_NA												
Slugterra 6" Plush Figure - Joules [Toy]		0522PMEOJ62	slugterra-joules-plush	16.94		2015-05-22 11:46:07 PDT		y	1			11				B00J8P78A8			1			B00J8P78A8				AMAZON_NA												
Slugterra Series 5 Mo & Aquabeek Mini Figure 2-Pack [Toy]		0609PIUQ0QQ	slugterra-mo-aquabeek	14.99		2015-06-09 11:44:15 PDT		y	1			11				B00TUTALG0			1			B00TUTALG0				AMAZON_NA												
Solo Squared Red Cups, 18 Oz, 72 Count [Kitchen]		0609PIUKEL8	solo-red-72	17.38		2015-06-09 11:43:40 PDT		y	1			11				B00OSXXKCA			1			B00OSXXKCA				AMAZON_NA												
Space Bag, 2 Jumbo Vacuum Seal Storage Bags, Each, Clear, (35" X 48") [Kitchen]		0624P99AOF8	space-bag-jumbo-flat	39.47		2015-06-24 13:58:56 PDT		y	1			11				B003I85T3Y			1			B003I85T3Y				AMAZON_NA												
Space Bag BRS-5803-6 Dual-Use Vacuum-Seal and Roll Storage Bags, Set of 3, Large		0624P99AR1E	spacebag-large-flat	21.69		2015-06-24 13:59:00 PDT		y	1			11				B000T4FVTW			1			B000T4FVTW				AMAZON_NA												
Spot It [Toy]		0610PMPTUZK	spot-it	10.19		2015-06-10 10:44:52 PDT		y	1			11				B0039S7NO6			1			B0039S7NO6				AMAZON_NA												
Spring Valley 60 Capsules 20 MG Ea. Hyaluronic Acid [Health and Beauty]		0522PMEMAUE	spring-valley-hyaluronic-acid	16.18		2015-05-22 11:44:59 PDT		y	1			11				B0026QM7HA			1			B0026QM7HA				AMAZON_NA												
Spring Valley Super C-Complex, Immune Health, 100 Tablets [Health and Beauty]		0427PI8J6RK	spring-valley-super-c-complex	6.2		2015-04-27 15:04:50 PDT		y	1			11				B00QL3C59E			1			B00QL3C59E				AMAZON_NA												
Swissco Square Cosmetic Sponge (Nbr) 8-Count [Health and Beauty]		0522PMEL1UE	square-cosmetic-sponges	5.95		2015-05-22 11:44:25 PDT		y	1			11				B005Z74M8Y			1			B005Z74M8Y				AMAZON_NA												
Starbucks 2012 LA Los Angeles Limited Edition Collector Mug		0311P9T5J2Q	starbucks-la-2	25.63		2015-03-11 15:12:13 PDT		y	1			11				B008EGA3Q8			1			B008EGA3Q8				AMAZON_NA												
Stainless Steel Tumbler - Raw Finish, 20 Fl Oz		0515PAVPY5W	starbucks-tumblr-raw	30.74		2015-05-15 14:31:47 PDT		y	1			11				B00U55TWEA			1			B00U55TWEA				AMAZON_NA												
Sunbeam Microplush Heated Throw, Pink, TSM8US-R302-25A00 [Misc.]		0610PMPSPVK	sunbeam-heated-throw-pink	59.99		2015-06-10 10:44:00 PDT		y	1			11				B008BF2U9U			1			B008BF2U9U				AMAZON_NA												
Sunbeam FPSBHS0301 250-Watt 5-Speed Hand and Stand Mixer Combo, White [Kitchen]		0216P6SPCNW	sunbeam-mixer	34.61		2015-02-16 14:34:30 PST		y	1			11				B00451B7WU			1			B00451B7WU				AMAZON_NA												
Super Fruits Plus Protein Shake, Chocolate Delight, 16 Ounce [Misc.]		0624P999RX8	super-fruit-plus-shake-choc-delight	13.25		2015-06-24 13:58:10 PDT		y	1			11				B00LBB24QA			1			B00LBB24QA				AMAZON_NA												
Tampax Pearl Compak Plastic, Regular Absorbency, Unscented Tampons, 40 Count ...		0624P999YDQ	tampax-pearl-compak-reg-40pk	34.99		2015-06-24 13:58:18 PDT		y	1			11				B003CP13W4			1			B003CP13W4				AMAZON_NA												
Tampax Pearl Super Tampons with Plastic Applicator, Unscented - 36 ct [Grocery]		0624P999VT8	tampax-pearl-super-unscented-36	13.28		2015-06-24 13:58:14 PDT		y	1			11				B001KSO17E			1			B001KSO17E				AMAZON_NA												
Tech Deck TD Cruiser Long Boards (Color or Style May Vary) [Toy]		0504PSIBZS8	teck-deck-long-board	13.06		2015-05-04 15:17:24 PDT		y	1			11				B00HZSJKVA			1			B00HZSJKVA				AMAZON_NA												
Teva Women's Hurricane XLT Sandal,Purple /Black,8 M US,Purple /Black,4176		0608PF0BIT8	teva-hurricane-W8	63.99		2015-06-08 10:27:36 PDT		y	1			11				B00DQV4Y7K			1			B00DQV4Y7K				AMAZON_NA												
Teva Mush Frio Bungee Lace-Up Sneaker (Little Kid/Big Kid),Black,2 M US Littl...		0522PMEOJF8	teva-mush-size-2	25.99		2015-05-22 11:46:07 PDT		y	1			11				B0057MMCHK			1			B0057MMCHK				AMAZON_NA												
Teva Men's Roller Sneaker,Black Olive,8 M US [Shoes]		0522PMEOLRE	teva-roller-black-olive-M8	78.95		2015-05-22 11:46:09 PDT		y	1			11				B00H4UJW3K			1			B00H4UJW3K				AMAZON_NA												
Teva Men's Roller Sneaker,Black Olive,9 M US [Shoes]		0522PMEOULQ	teva-roller-olive-M9	78.94		2015-05-22 11:46:18 PDT		y	1			11				B00H4UJYSS			1			B00H4UJYSS				AMAZON_NA												
Teva Women's Sky Lake Waterproof Hiking Shoe [Shoes]		0522PMEOWI2	teva-sky-lake-W8	84.99		2015-05-22 11:46:21 PDT		y	1			11				B00H43YSAE			1			B00H43YSAE				AMAZON_NA												
3d Wall Art Thor Hammer Nightlight [Toy]		0513P7R31MW	thor-light-hammer	30.94		2015-05-13 13:00:42 PDT		y	1			11				B00EQX0UHU			1			B00EQX0UHU				AMAZON_NA												
Tigers Milk Bar - Peanut Butter - 1.23 oz - Case of 24 [Health and Beauty]		0513P7UZMV2	tigers-milk-peanut-butter-24	22		2015-05-13 15:44:24 PDT		y	1			11				B00M8RN6B8			1			B00M8RN6B8				AMAZON_NA												
Teenage Mutant Ninja Turtles Kickboard [Toy]		0623P7HAGGE	tmnt-kickboard	17.99		2015-06-23 14:26:52 PDT		y	1			11				B00BYNLIQM			1			B00BYNLIQM				AMAZON_NA												
Today is a New Day Wood Wall Art Print by Marla Rae 16" x 12" [Kitchen]		0417PY82UVE	today-is-a-new-day-wallart	24.99		2015-04-17 12:58:29 PDT		y	1			11				B00LT5O23Q			1			B00LT5O23Q				AMAZON_NA												
Big Hero 6 Honey Lemon Action Figure [Toy]		0609PIUO00E	toys-hero-6-honey-lemon	23.1		2015-06-09 11:43:59 PDT		y	1			11				B00M1YC51A			1			B00M1YC51A				AMAZON_NA												
Teenage Mutant Ninja Turtles Kraang [Toy]		0223PHK8AKQ	toys-tmnt-kraang	14.99		2015-02-23 13:05:14 PST		y	1			11				B008DBZC9W			1			B008DBZC9W				AMAZON_NA												
Skylanders Trap Team Deluxe Trap Masters: Knight Mare & Knight Light - Comple...		0403PE94GLK	trap-master-bundle	37.94		2015-04-03 11:31:00 PDT		y	1			11				B00VC9RHR2			1			B00VC9RHR2				AMAZON_NA												
Tree Hut Coconut Lime Shea Body Butter with Coconut Lime Extracts 7 oz (198 g)		0610PMPTKTQ	tree-hut-coco-lime-body-butter	12.49		2015-06-10 10:44:44 PDT		y	1			11				B000ZF86MO			1			B000ZF86MO				AMAZON_NA												
Tree Hut Shea Sugar Body Scrub Coconut Lime [Health and Beauty]		0610PMPTIKW	tree-hut-coco-lime-shea-sugar-scrub	14.94		2015-06-10 10:44:41 PDT		y	1			11				B002SVG36O			1			B002SVG36O				AMAZON_NA												
TruHeart Heart Health Formula [Health and Beauty]		0522PMEO3AE	truheart	17.48		2015-05-22 11:45:50 PDT		y	1			11				B00L45KMQ2			1			B00L45KMQ2				AMAZON_NA												
Tums Antacid Chewable Tablets, Extra Strength, Sugar free, Orange, 80-Count B...		0522PMELZVE	tums-orange-4-pack	23.52		2015-05-22 11:44:48 PDT		y	1			11				B001G7QVMC			1			B001G7QVMC				AMAZON_NA												
Under Armour Women's UA Glyde RM Softball Cleats 7.5 Black [Apparel]		0428PJY1C1Q	under-armour-softball-7.5	33.16		2015-04-28 11:04:20 PDT		y	1			11				B0083WH172			1			B0083WH172				AMAZON_NA												
Under Armour Women's UA Glyde RM Softball Cleats 8.5 Black [Apparel]		0428PJY1CXE	under-armour-softball-8.5	45.99		2015-04-28 11:04:22 PDT		y	1			11				B0083WH1GS			1			B0083WH1GS				AMAZON_NA												
Under Armour Women's UA Glyde RM Softball Cleats 9 Black [Apparel]		0428PJY1DO2	under-armour-softball-9	35.56		2015-04-28 11:04:24 PDT		y	1			11				B0083WH1OA			1			B0083WH1OA				AMAZON_NA												
Under Armour Women's UA Glyde RM Softball Cleats 8 Black [Apparel]		0428PJY1DN8	under-armour-software-8	39.21		2015-04-28 11:04:24 PDT		y	1			11				B0083WH1B8			1			B0083WH1B8				AMAZON_NA												
Under Armour Men's HeatGear® Sonic Printed Compression Shorts Small Steel		0415PVGIZKE	under-armour-sonic-small	34.99		2015-04-15 12:03:26 PDT		y	1			11				B00FG2K4IA			1			B00FG2K4IA				AMAZON_NA												
Mens Under Armour Escape 9'' Woven Short, Graphite/Hyper Green/Silver , 2XL x 9		0417PY85G0Q	under-armour-vent-xxl	39.99		2015-04-17 13:00:24 PDT		y	1			11				B00DBL1YFA			1			B00DBL1YFA				AMAZON_NA												
Velcro 12x12 Inches Bulletin Board, Frameless, Orange Loop, 5 Hook Clips (91654)		0624P99AH3W	velcro-brand-12x12-memo-board-orange	12.99		2015-06-24 13:58:45 PDT		y	1			11				B006TTQK46			1			B006TTQK46				AMAZON_NA												
DISNEY INFINITY Starter Pack Wii [Nintendo Wii]		0610PMPTYHE	vidg-disney-infiniti-starter-Wii	44.98		2015-06-10 10:45:01 PDT		y	1			11				B00AXI9WEE			1			B00AXI9WEE				AMAZON_NA												
Wii Party U [Nintendo Wii U]		0612PQFBH0W	vidg-wii-u-party	66.31		2015-06-12 11:27:57 PDT		y	1			11				B00DC7FWRE			1			B00DC7FWRE				AMAZON_NA												
Compound W One Step Invisible Strips Wart Remover Medicated Strips, 14 Count		0522PMELJJ2	wart-compound-w	9.99		2015-05-22 11:44:36 PDT		y	1			11				B000YJA7NM			1			B000YJA7NM				AMAZON_NA												
Wellements Teeth Relief - 1 oz [Baby Product]		0522PMEOOEE	wellements-teeth-relief	9.13		2015-05-22 11:46:14 PDT		y	1			11				B00QVENMIQ			1			B00QVENMIQ				AMAZON_NA												
iPhone 6 VarioEdgeStand Case by ZeroChroma - Black [Wireless Phone Accessory]		0612PQFC20Q	wireless-iphone6-varioedge	23.99		2015-06-12 11:28:44 PDT		y	1			11				B00P9ZOWKU			1			B00P9ZOWKU				AMAZON_NA												
ZeroChroma Flux Stand Car Mounts - Retail Packaging - Black		0612PQFBHZW	wireless-zeroChroma-Stand	16.97		2015-06-12 11:28:06 PDT		y	1			11				B00P771JX8			1			B00P771JX8				AMAZON_NA												
